@relation 'TAJO'

@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
72,43,43,2,24,336,14,15,36,1,2,180,7,13,-108,-4,0,2,NO
256,23,23,1,12,240,20,20,12,1,1,24,2,2,0,0,0,1,NO
117,43,43,3,36,456,12,22,60,1,2,108,3,4,12,0,1,3,YES
226,65,65,2,51,1683,33,52,3944,77,219,3944,77,219,3944,77,219,3,YES
100,12,12,1,12,1128,94,94,24,2,2,48,4,4,0,0,0,1,NO
434,43,43,2,24,60,2,3,456,19,35,492,20,36,420,17,34,2,YES
44,1,1,1,11,44,4,4,11,1,1,44,4,4,-22,-2,0,1,YES
2173,1,1,2,31,272,8,23,75,2,5,95,3,5,55,1,5,3,YES
682,13,13,3,46,1356,29,94,495,10,26,743,16,36,247,5,16,4,YES
205,1,0,1,5,145,29,29,0,0,0,20,4,4,-20,-4,0,1,NO
388,1,1,2,17,42,2,3,46,2,6,91,5,11,1,0,1,2,NO
248,13,13,1,12,1128,94,94,60,5,5,120,10,10,0,0,0,1,NO
511,30,30,1,12,1128,94,94,84,7,7,192,16,16,-24,-2,0,1,NO
200,0,0,2,22,77,3,6,66,3,5,209,9,17,-77,-3,0,2,YES
300,1,1,1,11,132,12,12,55,5,5,66,6,6,44,4,4,1,YES
998,1,1,4,74,528,7,23,954,12,50,1376,18,95,532,7,41,9,NO
194,23,23,1,24,312,13,20,36,1,2,72,3,4,0,0,0,2,NO
197,34,34,1,46,973,21,40,63,1,2,92,2,2,34,0,2,3,NO
104,43,43,1,12,1128,94,94,12,1,1,24,2,2,0,0,0,1,NO
233,34,34,1,24,120,5,6,192,8,15,240,10,18,144,6,12,2,NO
73,39,39,1,12,480,40,40,468,39,39,468,39,39,468,39,39,1,NO
490,1,1,4,134,1164,8,58,3198,23,56,3292,24,56,3104,23,56,13,YES
1707,1,1,1,88,693,7,16,1034,11,32,1705,19,49,363,4,15,8,YES
93,1,1,1,8,24,3,3,16,2,2,16,2,2,16,2,2,1,NO
184,35,35,1,46,473,10,20,225,4,6,293,6,8,157,3,6,3,YES
194,70,70,1,17,1105,65,65,170,10,10,340,20,20,0,0,0,1,YES
419,70,70,2,34,1020,30,52,527,15,30,578,17,32,476,14,28,2,YES
352,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
228,1,1,1,16,120,7,9,2160,135,221,2440,152,221,1880,117,221,2,NO
35,1,1,1,5,145,29,29,10,2,2,20,4,4,0,0,0,1,NO
152,43,43,2,34,544,16,21,51,1,2,153,4,5,-51,-1,0,2,NO
137,1,1,1,16,240,15,26,304,19,33,712,44,83,-104,-6,4,2,NO
211,20,20,4,78,1263,16,130,449,5,48,762,9,106,136,1,18,9,YES
98,1,1,1,10,230,23,23,10,1,1,20,2,2,0,0,0,1,NO
32,20,20,1,12,120,10,10,384,32,32,384,32,32,384,32,32,1,NO
1880,43,43,3,50,488,9,17,6614,132,566,14364,287,1244,-1136,-22,8,4,YES
77,0,0,1,2,258,129,130,28,14,15,31,15,17,25,12,13,1,NO
172,1,1,1,10,370,37,37,1720,172,172,1720,172,172,1720,172,172,1,NO
162,43,43,1,29,253,8,14,113,3,8,226,7,16,0,0,0,2,YES
173,1,1,1,10,370,37,37,1730,173,173,1730,173,173,1730,173,173,1,NO
186,43,43,3,36,456,12,32,36,1,1,60,1,2,12,0,1,3,NO
198,32,32,1,17,306,18,18,17,1,1,34,2,2,0,0,0,1,NO
254,1,1,3,36,226,6,13,818,22,60,1019,28,70,617,17,50,4,YES
179,19,19,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
622,1,1,3,13,122,9,50,686,52,200,1924,148,603,-552,-42,7,3,NO
65,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,NO
345,1,1,1,8,72,9,9,88,11,11,184,23,23,-8,-1,0,1,NO
816,1,1,1,12,112,9,12,360,30,44,904,75,111,-184,-15,0,2,YES
188,43,43,2,29,1213,41,94,437,15,25,806,27,46,68,2,4,2,NO
173,43,43,3,48,396,8,13,240,5,7,276,5,7,204,4,7,4,YES
592,1,1,2,64,450,7,10,1004,15,51,1615,25,91,393,6,13,6,YES
58,1,1,1,9,18,2,2,522,58,58,522,58,58,522,58,58,1,NO
44,1,1,1,2,4,2,2,2,1,1,4,2,2,0,0,0,1,NO
60,1,1,1,2,258,129,130,29,14,15,29,14,15,29,14,15,1,NO
91,1,1,2,21,502,23,37,117,5,7,157,7,8,77,3,7,2,YES
191,1,1,2,10,132,13,50,76,7,10,78,7,11,74,7,9,2,NO
45,20,20,1,24,192,8,10,180,7,14,252,10,18,108,4,10,2,NO
206,1,1,1,20,80,4,4,660,33,35,750,37,43,570,28,30,2,NO
193,70,70,2,51,2754,54,65,561,11,27,986,19,46,136,2,8,3,YES
88,43,43,1,12,24,2,2,312,26,26,312,26,26,312,26,26,1,YES
37,1,1,1,10,20,2,2,30,3,3,80,8,8,-20,-2,0,1,NO
235,1,1,1,20,290,14,27,480,24,46,640,32,60,320,16,32,2,NO
53,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
224,43,43,1,17,85,5,5,85,5,5,85,5,5,85,5,5,1,NO
44,39,39,1,17,85,5,5,102,6,6,204,12,12,0,0,0,1,NO
232,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
703,1,1,2,15,36,2,3,55,3,6,125,8,13,-15,-1,0,3,NO
612,29,29,3,41,207,5,10,819,19,46,1098,26,47,540,13,45,3,YES
231,1,1,1,12,144,12,12,144,12,12,144,12,12,144,12,12,1,YES
218,70,70,2,68,3281,48,65,561,8,22,1122,16,38,0,0,6,4,YES
128,1,0,1,11,88,8,8,0,0,0,11,1,1,-11,-1,0,1,YES
54,1,1,1,10,230,23,23,110,11,11,140,14,14,80,8,8,1,NO
99,43,43,1,11,22,2,2,319,29,29,396,36,36,242,22,22,1,YES
223,28,28,3,48,563,11,21,188,3,6,391,8,11,-15,0,4,4,YES
277,1,1,1,8,8,1,1,24,3,3,24,3,3,24,3,3,1,NO
72,1,1,1,2,258,129,130,2,1,1,4,2,2,0,0,0,1,NO
150,43,43,1,29,786,27,40,63,2,3,87,3,3,39,1,3,2,NO
201,20,20,5,105,1582,15,130,708,6,27,1199,11,55,217,2,13,12,YES
81,1,1,2,3,108,36,50,19,6,9,28,9,10,10,3,8,2,NO
52,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
404,1,1,1,2,258,129,130,8,4,4,16,8,8,0,0,0,1,NO
114,1,1,1,11,176,16,16,66,6,6,77,7,7,55,5,5,1,YES
51,1,1,1,10,90,9,9,20,2,2,30,3,3,10,1,1,1,NO
112,1,1,1,2,258,129,130,6,3,3,17,8,9,-5,-2,0,1,NO
31,63,63,1,17,442,26,26,102,6,6,221,13,13,-17,-1,0,1,YES
801,1,1,2,9,384,42,130,41,4,8,102,11,18,-20,-2,4,4,NO
240,1,1,1,10,110,11,11,60,6,6,70,7,7,50,5,5,1,NO
46,1,1,1,12,144,12,12,144,12,12,264,22,22,24,2,2,1,YES
32,43,43,1,12,96,8,8,24,2,2,60,5,5,-12,-1,0,1,NO
96,1,1,1,10,580,58,58,10,1,1,20,2,2,0,0,0,1,NO
84,1,1,2,12,838,69,130,76,6,8,100,8,10,52,4,6,2,NO
335,9,9,1,36,84,2,4,1140,31,60,3348,93,240,-1068,-29,31,2,YES
578,1,1,3,32,435,13,27,1396,43,125,2033,63,181,759,23,69,3,YES
74,70,70,1,34,714,21,31,374,11,16,442,13,20,306,9,12,2,YES
79,18,18,1,12,60,5,5,24,2,2,36,3,3,12,1,1,1,NO
56,43,43,1,10,90,9,9,30,3,3,50,5,5,10,1,1,1,NO
76,43,43,1,17,68,4,4,680,40,40,731,43,43,629,37,37,1,NO
553,1,1,2,14,136,9,16,193,13,17,251,17,22,135,9,12,2,YES
224,1,1,4,39,220,5,8,1244,31,57,1393,35,66,1095,28,54,5,NO
128,1,1,1,2,100,50,50,10,5,5,24,12,12,-4,-2,0,1,NO
269,4,4,2,22,231,10,17,165,7,11,308,14,20,22,1,2,2,YES
441,1,1,1,22,132,6,8,803,36,51,1012,46,62,594,27,40,2,YES
46,18,18,1,12,60,5,5,96,8,8,96,8,8,96,8,8,1,NO
474,1,1,1,7,151,21,29,2462,351,432,2464,352,432,2460,351,432,2,NO
341,1,1,1,12,144,12,12,24,2,2,48,4,4,0,0,0,1,YES
319,1,1,2,22,275,12,16,220,10,18,220,10,18,220,10,18,2,YES
169,1,1,1,3,9,3,3,12,4,4,12,4,4,12,4,4,1,NO
70,38,38,2,34,270,7,10,154,4,7,272,8,14,36,1,2,3,NO
124,43,43,1,24,312,13,13,120,5,7,408,17,28,-168,-7,0,2,NO
44,20,20,1,12,120,10,10,36,3,3,72,6,6,0,0,0,1,NO
297,32,32,1,41,215,5,7,317,7,13,1356,33,76,-722,-17,2,3,NO
314,43,43,2,89,1257,14,40,1724,19,40,1832,20,40,1616,18,40,7,YES
122,43,43,1,17,561,33,33,17,1,1,51,3,3,-17,-1,0,1,NO
333,4,4,2,22,231,10,17,176,8,14,264,12,20,88,4,8,2,YES
168,1,1,1,10,270,27,27,10,1,1,20,2,2,0,0,0,1,NO
228,1,1,1,2,100,50,50,106,53,53,212,106,106,0,0,0,1,NO
65,43,43,1,17,170,10,10,17,1,1,17,1,1,17,1,1,1,NO
206,1,1,1,10,270,27,27,10,1,1,20,2,2,0,0,0,1,NO
312,1,1,2,39,205,5,8,1343,34,87,2155,55,125,531,13,49,4,YES
228,17,17,2,26,70,2,3,584,22,62,744,28,80,424,16,44,3,YES
170,1,1,1,2,258,129,130,30,15,15,51,25,26,9,4,5,1,NO
64,10,10,1,12,180,15,15,768,64,64,768,64,64,768,64,64,1,NO
585,1,1,1,10,100,10,10,10,1,1,20,2,2,0,0,0,1,NO
139,1,1,1,10,100,10,10,190,19,19,330,33,33,50,5,5,1,NO
2212,43,43,1,17,187,11,11,17,1,1,34,2,2,0,0,0,1,NO
156,19,19,1,5,145,29,29,50,10,10,150,30,30,-50,-10,0,1,NO
247,43,43,1,17,187,11,11,17,1,1,34,2,2,0,0,0,1,NO
1785,1,1,3,28,104,3,4,129,4,10,281,10,15,-23,0,10,3,YES
258,14,14,1,60,876,14,40,252,4,16,540,9,32,-36,0,0,5,YES
449,1,1,3,51,669,13,58,1299,25,115,2031,39,186,567,11,44,5,YES
92,70,70,1,17,884,52,52,17,1,1,68,4,4,-34,-2,0,1,YES
75,43,43,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
179,1,1,2,9,345,38,130,70,7,12,103,11,15,37,4,11,3,NO
411,43,43,2,24,60,2,3,2220,92,111,2820,117,161,1620,67,74,2,YES
104,70,70,1,17,119,7,7,153,9,9,153,9,9,153,9,9,1,NO
959,1,1,2,12,838,69,130,637,53,62,1022,85,96,252,21,28,2,NO
218,1,1,1,2,258,129,130,6,3,3,10,5,5,2,1,1,1,NO
277,37,37,2,48,576,12,22,1956,40,130,3132,65,206,780,16,54,4,YES
576,43,43,6,102,2250,22,130,1829,17,52,2814,27,109,844,8,51,10,YES
325,14,14,1,48,768,16,40,2664,55,196,4152,86,303,1176,24,89,4,YES
211,1,1,2,19,211,11,17,2130,112,182,2154,113,182,2106,110,182,2,YES
225,1,1,2,20,500,25,27,60,3,4,120,6,8,0,0,0,2,NO
608,1,1,2,43,208,4,10,238,5,14,344,8,14,132,3,14,4,YES
498,1,1,2,15,199,13,29,79,5,9,856,57,148,-698,-46,4,3,NO
607,1,1,1,8,24,3,3,8,1,1,24,3,3,-8,-1,0,1,NO
133,1,1,1,10,10,1,1,10,1,1,20,2,2,0,0,0,1,NO
498,1,1,2,46,236,5,10,494,10,41,946,20,76,42,0,6,6,YES
111,43,43,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
252,26,26,2,46,666,14,27,439,9,18,767,16,28,111,2,12,4,YES
1809,1,1,2,33,303,9,23,86,2,6,198,6,14,-26,0,2,4,NO
47,1,1,1,10,230,23,23,60,6,6,430,43,43,-310,-31,0,1,NO
133,70,70,1,17,527,31,31,323,19,19,765,45,45,-119,-7,0,1,YES
771,43,43,4,88,982,11,29,499,5,14,1260,14,72,-262,-2,4,8,NO
135,14,14,2,22,33,1,2,572,26,48,968,44,58,176,8,38,2,YES
287,1,1,1,5,145,29,29,10,2,2,25,5,5,-5,-1,0,1,NO
322,17,17,2,22,116,5,8,100,4,5,142,6,7,58,2,4,2,NO
63,33,33,1,12,24,2,2,60,5,5,72,6,6,48,4,4,1,NO
271,1,1,1,11,77,7,7,1166,106,106,1320,120,120,1012,92,92,1,YES
110,1,1,1,8,48,6,6,880,110,110,880,110,110,880,110,110,1,NO
27,1,1,1,3,48,16,16,9,3,3,12,4,4,6,2,2,1,NO
122,43,43,2,16,376,23,27,68,4,14,136,8,28,0,0,0,2,YES
201,43,43,1,12,240,20,20,24,2,2,48,4,4,0,0,0,1,NO
110,1,1,1,10,370,37,37,20,2,2,40,4,4,0,0,0,1,NO
538,37,37,3,77,505,6,17,1114,14,54,1671,21,89,557,7,26,6,YES
57,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
220,1,1,2,42,296,7,10,275,6,9,431,10,16,119,2,9,4,YES
52,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
68,38,38,2,29,690,23,30,284,9,16,539,18,31,29,1,1,2,NO
253,13,13,1,11,44,4,4,132,12,12,132,12,12,132,12,12,1,YES
295,1,1,2,52,893,17,58,1878,36,59,2216,42,77,1540,29,49,5,YES
104,13,13,1,23,478,20,27,254,11,22,343,14,29,165,7,15,2,YES
141,1,1,1,2,258,129,130,2,1,1,4,2,2,0,0,0,1,NO
218,43,43,1,17,85,5,5,85,5,5,85,5,5,85,5,5,1,NO
233,13,13,3,58,1490,25,94,1400,24,72,2083,35,122,717,12,38,5,YES
334,1,1,2,26,166,6,11,1110,42,67,1890,72,102,330,12,32,3,NO
168,35,35,1,58,937,16,21,247,4,6,661,11,27,-167,-2,5,4,NO
192,1,1,1,2,100,50,50,67,33,37,197,98,102,-63,-31,0,1,NO
52,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
120,43,43,1,24,528,22,40,120,5,9,216,9,14,24,1,4,2,YES
170,1,1,1,10,370,37,37,30,3,3,50,5,5,10,1,1,1,NO
404,1,1,1,4,52,13,13,24,6,6,60,15,15,-12,-3,0,1,NO
572,43,43,2,87,471,5,8,1829,21,127,5059,58,378,-1401,-16,3,6,NO
341,35,35,2,80,915,11,21,636,7,19,1112,13,29,160,2,9,5,YES
191,1,1,2,12,278,23,130,188,15,17,202,16,18,174,14,17,2,NO
109,1,1,1,11,44,4,4,253,23,23,517,47,47,-11,-1,0,1,YES
150,43,43,3,53,525,9,15,787,14,23,811,15,23,763,14,23,4,YES
163,66,66,1,34,1649,48,52,1105,32,43,1836,54,72,374,11,14,2,YES
168,70,70,2,51,2754,54,65,459,9,19,884,17,32,34,0,6,3,YES
217,1,1,2,21,646,30,58,63,3,3,163,7,13,-37,-1,3,2,YES
521,35,35,3,106,1362,12,33,824,7,55,1622,15,95,26,0,15,8,YES
555,22,22,1,12,72,6,6,6660,555,555,6660,555,555,6660,555,555,1,NO
718,1,1,3,26,262,10,23,346,13,30,452,17,30,240,9,30,3,NO
179,1,1,1,8,104,13,13,1432,179,179,1432,179,179,1432,179,179,1,NO
478,70,70,1,17,765,45,45,816,48,48,1479,87,87,153,9,9,1,YES
118,43,43,1,24,696,29,40,60,2,4,72,3,4,48,2,4,2,NO
74,1,1,1,11,77,7,7,11,1,1,22,2,2,0,0,0,1,YES
213,70,70,1,17,442,26,26,289,17,17,629,37,37,-51,-3,0,1,YES
555,1,1,4,33,432,13,130,621,18,35,670,20,36,572,17,35,8,NO
521,1,1,1,10,370,37,37,50,5,5,90,9,9,10,1,1,1,NO
569,1,1,3,25,67,2,4,153,6,9,284,11,13,22,0,6,3,NO
254,28,28,2,36,480,13,18,312,8,12,348,9,13,276,7,11,3,YES
99,1,0,1,1,130,130,130,0,0,0,1,1,1,-1,-1,0,1,NO
104,1,1,2,31,854,27,58,256,8,19,357,11,25,155,5,13,3,YES
431,1,1,1,20,248,12,26,656,32,63,868,43,85,444,22,41,3,NO
1657,70,70,2,51,1870,36,52,1020,20,32,1785,35,55,255,5,9,3,YES
80,1,1,1,11,176,16,16,880,80,80,880,80,80,880,80,80,1,YES
157,20,20,5,70,1160,16,130,369,5,16,527,7,16,211,3,16,8,NO
90,70,70,1,17,459,27,27,34,2,2,68,4,4,0,0,0,1,YES
31,1,1,1,10,70,7,7,10,1,1,10,1,1,10,1,1,1,NO
195,14,14,2,48,564,11,40,348,7,17,384,8,18,312,6,16,3,YES
291,1,1,1,11,176,16,16,3201,291,291,3201,291,291,3201,291,291,1,YES
41,43,43,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
248,0,0,2,33,99,3,3,583,17,23,693,21,24,473,14,23,3,YES
136,43,43,1,12,1128,94,94,12,1,1,24,2,2,0,0,0,1,NO
104,17,17,1,12,60,5,5,36,3,3,48,4,4,24,2,2,1,YES
106,70,70,1,17,1105,65,65,85,5,5,238,14,14,-68,-4,0,1,YES
335,29,29,1,12,1128,94,94,36,3,3,72,6,6,0,0,0,1,NO
158,32,32,1,94,2919,31,94,397,4,13,513,5,15,281,2,11,7,YES
47,1,1,1,10,230,23,23,10,1,1,320,32,32,-300,-30,0,1,NO
129,1,1,1,4,8,2,2,4,1,1,4,1,1,4,1,1,1,NO
102,1,1,1,10,230,23,23,270,27,27,340,34,34,200,20,20,1,NO
362,1,1,1,4,48,12,12,56,14,14,56,14,14,56,14,14,1,YES
78,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
625,1,1,2,26,153,5,15,2014,77,191,3585,137,340,443,17,42,3,NO
198,13,13,1,11,22,2,2,132,12,12,198,18,18,66,6,6,1,YES
115,20,20,1,12,96,8,8,1380,115,115,1380,115,115,1380,115,115,1,NO
448,37,37,2,104,734,7,21,1683,16,59,2202,21,59,1164,11,59,5,YES
67,1,1,2,21,252,12,23,65,3,5,430,20,32,-300,-14,0,2,YES
454,1,1,1,3,71,23,24,1362,454,454,1362,454,454,1362,454,454,1,NO
206,1,1,1,9,119,13,15,44,4,5,85,9,13,3,0,1,1,NO
179,1,1,3,25,338,13,23,288,11,26,531,21,41,45,1,11,3,YES
87,17,17,1,21,646,30,58,174,8,14,196,9,16,152,7,12,2,YES
186,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
118,70,70,2,51,2754,54,65,306,6,10,629,12,25,-17,0,2,3,YES
54,39,39,1,12,156,13,13,12,1,1,24,2,2,0,0,0,1,NO
106,1,1,1,11,22,2,2,308,28,28,308,28,28,308,28,28,1,YES
53,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
575,37,37,4,72,528,7,14,456,6,16,1212,16,74,-300,-4,8,6,YES
324,19,19,3,95,1450,15,94,5114,53,218,10102,106,415,126,1,73,8,YES
77,2,2,1,10,50,5,5,300,30,30,350,35,35,250,25,25,1,YES
88,1,1,1,11,22,2,2,198,18,18,220,20,20,176,16,16,1,YES
790,1,1,2,4,358,89,130,228,57,99,228,57,99,228,57,99,2,NO
420,35,35,3,80,558,6,20,2351,29,86,3830,47,120,872,10,67,5,NO
417,1,1,2,16,48,3,4,80,5,8,136,8,13,24,1,3,2,NO
34,43,43,1,12,204,17,17,12,1,1,24,2,2,0,0,0,1,NO
52,1,0,1,4,28,7,7,0,0,0,4,1,1,-4,-1,0,1,NO
184,43,43,1,12,384,32,32,1224,102,102,2340,195,195,108,9,9,1,NO
763,1,1,3,124,1386,11,58,1940,15,50,2540,20,77,1340,10,34,12,YES
166,1,1,1,32,218,6,16,542,16,35,575,17,38,509,15,32,3,YES
252,29,29,2,36,1680,46,94,84,2,3,156,4,6,12,0,1,3,YES
163,70,70,1,34,1275,37,65,34,1,1,68,2,2,0,0,0,2,YES
331,1,1,1,11,110,10,10,11,1,1,22,2,2,0,0,0,1,YES
175,12,12,1,12,96,8,8,2100,175,175,2100,175,175,2100,175,175,1,NO
1137,1,1,1,13,276,21,50,106,8,20,228,17,48,-16,-1,0,2,YES
74,1,1,1,11,33,3,3,814,74,74,814,74,74,814,74,74,1,YES
510,43,43,3,75,691,9,20,360,4,11,606,8,21,114,1,3,5,NO
90,21,21,1,12,72,6,6,36,3,3,60,5,5,12,1,1,1,NO
34,1,1,2,20,100,5,8,40,2,3,60,3,4,20,1,2,2,NO
900,1,1,1,10,70,7,7,40,4,4,50,5,5,30,3,3,1,NO
2208,70,70,3,51,816,16,45,510,10,22,748,14,22,272,5,22,3,YES
406,1,1,1,1,130,130,130,2,2,2,4,4,4,0,0,0,1,NO
414,1,1,1,11,22,2,2,11,1,1,11,1,1,11,1,1,1,YES
161,1,1,2,26,332,12,16,490,18,108,648,24,161,332,12,56,4,YES
123,70,70,1,34,1649,48,52,34,1,1,204,6,11,-136,-4,1,2,YES
143,43,43,2,38,506,13,17,448,11,30,709,18,44,187,4,29,4,YES
454,1,1,1,9,119,13,15,35,3,4,54,6,6,16,1,2,1,NO
29,1,1,1,10,370,37,37,30,3,3,60,6,6,0,0,0,1,NO
81,1,1,1,10,80,8,8,40,4,4,40,4,4,40,4,4,1,NO
116,70,70,1,34,1649,48,52,697,20,35,782,23,38,612,18,32,2,YES
481,1,1,1,55,473,8,16,1034,18,31,1419,25,35,649,11,30,5,YES
220,32,32,1,41,383,9,20,262,6,18,444,10,18,80,1,18,3,NO
220,43,43,1,17,187,11,11,68,4,4,136,8,8,0,0,0,1,NO
419,1,1,1,8,8,1,1,16,2,2,72,9,9,-40,-5,0,1,NO
181,13,13,1,11,88,8,8,209,19,19,220,20,20,198,18,18,1,YES
286,1,1,1,1,6,6,6,1,1,1,2,2,2,0,0,0,1,NO
959,1,1,1,22,275,12,16,253,11,22,308,14,26,198,9,18,2,YES
384,1,1,3,30,82,2,3,1394,46,85,1523,50,85,1265,42,85,3,YES
1211,17,17,2,24,921,38,130,464,19,152,616,25,170,312,13,134,4,YES
480,1,1,2,11,38,3,4,59,5,7,139,12,17,-21,-1,1,2,NO
92,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
698,1,1,2,40,360,9,23,230,5,9,360,9,14,100,2,5,4,NO
1197,39,39,3,210,2771,13,33,1835,8,22,2504,11,34,1166,5,17,15,YES
130,1,1,1,8,104,13,13,8,1,1,8,1,1,8,1,1,1,NO
59,43,43,1,17,119,7,7,34,2,2,34,2,2,34,2,2,1,NO
72,13,13,1,11,154,14,14,22,2,2,22,2,2,22,2,2,1,YES
25,65,65,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,YES
94,1,1,1,10,580,58,58,20,2,2,20,2,2,20,2,2,1,NO
600,1,1,4,46,442,9,50,1078,23,66,1764,38,101,392,8,51,6,NO
1208,1,1,5,143,1146,8,37,1805,12,55,2707,18,83,903,6,27,13,YES
128,28,28,2,36,408,11,22,12,0,1,468,13,29,-444,-12,0,3,NO
673,13,13,3,67,392,5,14,2300,34,88,2481,37,96,2119,31,80,6,YES
1454,1,1,4,67,339,5,16,2583,38,144,2920,43,157,2246,33,131,7,YES
995,1,1,1,21,591,28,58,584,27,32,988,47,57,180,8,10,2,YES
177,1,1,1,9,72,8,8,18,2,2,27,3,3,9,1,1,1,NO
120,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
292,1,1,1,2,100,50,50,2,1,1,8,4,4,-4,-2,0,1,NO
160,1,1,1,12,36,3,5,40,3,4,76,6,7,4,0,1,2,NO
462,1,1,3,22,370,16,50,272,12,42,958,43,172,-414,-18,11,4,NO
824,1,1,2,33,88,2,3,1562,47,84,2002,60,94,1122,34,84,3,YES
58,1,1,1,8,24,3,3,24,3,3,40,5,5,8,1,1,1,NO
80,39,39,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
106,1,1,1,1,14,14,14,106,106,106,106,106,106,106,106,106,1,NO
201,43,43,1,29,1689,58,94,150,5,6,317,10,13,-17,0,0,2,NO
79,1,1,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
800,1,1,1,9,27,3,3,27,3,3,36,4,4,18,2,2,1,NO
107,70,70,2,51,2754,54,65,425,8,15,799,15,30,51,1,2,3,YES
53,1,1,1,4,4,1,1,4,1,1,4,1,1,4,1,1,1,NO
692,43,43,3,84,444,5,12,336,4,8,540,6,16,132,1,6,7,YES
73,14,14,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
189,43,43,1,23,102,4,6,36,1,3,58,2,3,14,0,3,2,YES
165,17,17,2,21,184,8,14,85,4,5,95,4,5,75,3,5,2,YES
159,1,1,1,11,33,3,3,44,4,4,44,4,4,44,4,4,1,NO
261,28,28,2,40,515,12,21,155,3,5,317,7,13,-7,0,4,3,YES
96,31,31,1,12,384,32,32,132,11,11,192,16,16,72,6,6,1,NO
414,1,1,2,9,118,13,14,3,0,3,99,11,12,-93,-10,3,2,NO
73,70,70,1,17,119,7,7,1241,73,73,1241,73,73,1241,73,73,1,NO
194,28,28,4,63,655,10,21,977,15,61,1246,19,73,708,11,49,5,YES
71,1,1,1,10,580,58,58,10,1,1,20,2,2,0,0,0,1,NO
67,1,1,1,9,72,8,8,81,9,9,90,10,10,72,8,8,1,NO
377,1,1,1,11,110,10,10,4147,377,377,4147,377,377,4147,377,377,1,YES
1058,70,70,1,17,442,26,26,34,2,2,68,4,4,0,0,0,1,YES
659,35,35,2,24,180,7,13,192,8,12,228,9,12,156,6,12,2,NO
110,1,1,2,16,216,13,26,8,0,1,288,18,34,-272,-17,0,2,NO
335,1,0,1,8,56,7,7,0,0,0,8,1,1,-8,-1,0,1,NO
253,43,43,2,58,1096,18,33,253,4,8,323,5,9,183,3,7,4,NO
262,1,1,1,10,70,7,7,10,1,1,20,2,2,0,0,0,1,NO
1016,43,43,2,24,1284,53,94,72,3,4,120,5,6,24,1,2,2,NO
119,2,2,2,22,154,7,10,220,10,14,374,17,22,66,3,6,2,YES
317,1,1,1,6,24,4,4,228,38,38,234,39,39,222,37,37,1,NO
315,34,34,2,29,222,7,10,697,24,41,709,24,41,685,23,41,2,NO
565,43,43,3,97,1165,12,22,784,8,21,1102,11,31,466,4,14,6,NO
58,43,43,3,27,333,12,29,181,6,13,191,7,13,171,6,13,3,YES
42,1,1,1,11,176,16,16,462,42,42,462,42,42,462,42,42,1,YES
500,54,54,1,12,1128,94,94,84,7,7,192,16,16,-24,-2,0,1,NO
214,68,68,1,29,1689,58,94,116,4,4,198,6,8,34,1,2,2,NO
277,26,26,2,12,838,69,130,170,14,16,206,17,18,134,11,14,2,YES
145,1,1,1,2,258,129,130,2,1,1,6,3,4,-2,-1,0,1,NO
51,0,0,1,10,90,9,9,20,2,2,30,3,3,10,1,1,1,YES
317,1,1,1,2,4,2,2,10,5,5,12,6,6,8,4,4,1,NO
194,95,95,1,17,170,10,10,85,5,5,102,6,6,68,4,4,1,YES
129,95,95,2,34,986,29,31,119,3,4,221,6,8,17,0,1,2,NO
737,26,26,2,44,286,6,12,418,9,11,495,11,12,341,7,10,4,NO
29,64,64,1,12,96,8,8,60,5,5,84,7,7,36,3,3,1,NO
